day
0,0,0,15,2,15,0,1420
0,0,0,15,3,15,0,1420
0,0,0,15,7,15,0,1420
0,0,2,15,1,15,0,1420
0,0,4,15,1,15,0,1420
0,0,7,15,1,15,0,1420
0,1,0,15,2,15,0,1419
0,1,0,15,2,15,0,1419
0,1,0,15,3,15,0,1419
0,1,0,15,7,15,0,1419
0,1,5,15,3,15,0,1419
0,15,0,15,3,15,0,1410
0,15,0,15,4,15,0,1410
0,15,0,15,7,15,0,1410
0,15,0,15,7,15,0,1410
0,15,3,15,1,15,0,1410
0,15,3,15,1,15,0,1410
0,15,4,15,7,15,0,1410
0,15,7,15,1,15,0,1410
0,15,7,15,1,15,0,1410
0,100,0,15,2,15,0,1320
0,100,0,15,4,15,0,1320
0,100,0,15,5,15,0,1320
0,100,0,15,7,15,0,1320
0,100,0,15,7,15,0,1320
0,100,0,15,7,15,0,1320
0,100,0,15,7,15,0,1320
0,100,5,15,1,15,0,1320
0,100,7,15,1,15,0,1320
0,100,7,15,1,15,0,1320
0,100,7,15,1,15,0,1320
0,100,7,15,4,15,0,1320
0,1000,0,15,7,15,0,420
0,1000,0,15,7,15,0,420
0,1000,7,15,1,15,0,420
0,1000,7,15,1,15,0,420
0,1000,7,15,1,15,0,420
0,1001,0,15,7,15,0,419
0,1001,0,15,7,15,0,419
0,1001,5,15,1,15,0,419
0,1001,6,15,1,15,0,419
0,1001,7,15,1,15,0,419
0,1001,7,15,1,15,0,419
0,1002,0,15,5,15,0,418
0,1002,0,15,6,15,0,418
0,1002,0,15,7,15,0,418
0,1002,0,15,7,15,0,418
0,1002,7,15,1,15,0,418
0,1002,7,15,1,15,0,418
0,1003,0,15,5,15,0,417
0,1003,0,15,7,15,0,417
0,1003,5,15,1,15,0,417
0,1003,6,15,1,15,0,417
0,1003,7,15,1,15,0,417
0,1003,7,15,1,15,0,417
0,1004,0,15,7,15,0,416
0,1004,0,15,7,15,0,416
0,1004,7,15,1,15,0,416
0,1004,7,15,1,15,0,416
0,1004,7,15,1,15,0,416
0,1005,0,15,5,15,0,415
0,1005,0,15,7,15,0,415
0,1005,5,15,1,15,0,415
0,1005,5,15,1,15,0,415
0,1005,6,15,1,15,0,415
0,1005,7,15,1,15,0,415
0,1005,7,15,1,15,0,415
0,1005,7,15,1,15,0,415
0,1006,0,15,7,15,0,414
0,1006,0,15,7,15,0,414
0,1006,0,15,7,15,0,414
0,1006,0,15,7,15,0,414
0,1006,5,15,1,15,0,414
0,1006,7,15,1,15,0,414
0,1006,7,15,4,15,0,414
0,1007,0,15,6,15,0,413
0,1007,0,15,6,15,0,413
0,1007,0,15,7,15,0,413
0,1007,7,15,1,15,0,413
0,1007,7,15,1,15,0,413
0,1007,7,15,1,15,0,413
0,1007,7,15,1,15,0,413
0,1007,7,15,5,15,0,413
0,1008,0,15,6,15,0,412
0,1008,0,15,7,15,0,412
0,1008,0,15,7,15,0,412
0,1008,5,15,7,15,0,412
0,1008,6,15,1,15,0,412
0,1008,7,15,1,15,0,412
0,1008,7,15,1,15,0,412
0,1009,0,15,5,15,0,411
0,1009,0,15,7,15,0,411
0,1009,0,15,7,15,0,411
0,1009,5,15,7,15,0,411
0,1009,7,15,1,15,0,411
0,1009,7,15,1,15,0,411
0,101,0,15,5,15,0,1319
0,101,0,15,7,15,0,1319
0,101,0,15,7,15,0,1319
0,101,2,15,1,15,0,1319
0,101,2,15,3,15,0,1319
0,101,4,15,1,15,0,1319
0,101,5,15,1,15,0,1319
0,101,5,15,1,15,0,1319
0,101,6,15,1,15,0,1319
0,101,7,15,1,15,0,1319
0,101,7,15,1,15,0,1319
0,101,7,15,1,15,0,1319
0,101,7,15,1,15,0,1319
0,1010,0,15,7,15,0,410
0,1010,0,15,7,15,0,410
0,1010,5,15,1,15,0,410
0,1010,7,15,1,15,0,410
0,1010,7,15,1,15,0,410
0,1011,0,15,4,15,0,409
0,1011,0,15,7,15,0,409
0,1011,0,15,7,15,0,409
0,1011,5,15,1,15,0,409
0,1011,7,15,1,15,0,409
0,1011,7,15,1,15,0,409
0,1011,7,15,1,15,0,409
0,1012,0,15,7,15,0,408
0,1012,0,15,7,15,0,408
0,1012,4,15,1,15,0,408
0,1012,7,15,1,15,0,408
0,1013,0,15,5,15,0,407
0,1013,0,15,7,15,0,407
0,1013,0,15,7,15,0,407
0,1013,0,15,7,15,0,407
0,1013,5,15,1,15,0,407
0,1014,0,15,7,15,0,406
0,1014,4,15,1,15,0,406
0,1014,5,15,1,15,0,406
0,1014,7,15,1,15,0,406
0,1014,7,15,1,15,0,406
0,1014,7,15,1,15,0,406
0,1015,0,15,7,15,0,405
0,1015,5,15,1,15,0,405
0,1015,5,15,1,15,0,405
0,1015,7,15,1,15,0,405
0,1016,0,15,6,15,0,404
0,1016,0,15,7,15,0,404
0,1016,5,15,1,15,0,404
0,1016,7,15,1,15,0,404
0,1016,7,15,1,15,0,404
0,1017,0,15,4,15,0,403
0,1017,0,15,6,15,0,403
0,1017,0,15,7,15,0,403
0,1017,0,15,7,15,0,403
0,1017,7,15,1,15,0,403
0,1017,7,15,5,15,0,403
0,1018,0,15,3,15,0,402
0,1018,0,15,7,15,0,402
0,1018,0,15,7,15,0,402
0,1018,5,15,1,15,0,402
0,1019,0,15,7,15,0,401
0,1019,0,15,7,15,0,401
0,1019,7,15,1,15,0,401
0,1019,7,15,1,15,0,401
0,1019,7,15,6,15,0,401
0,102,0,15,3,15,0,1318
0,102,0,15,4,15,0,1318
0,102,0,15,5,15,0,1318
0,102,0,15,7,15,0,1318
0,102,0,15,7,15,0,1318
0,102,0,15,7,15,0,1318
0,102,2,15,5,15,0,1318
0,102,3,15,1,15,0,1318
0,102,4,15,1,15,0,1318
0,102,5,15,1,15,0,1318
0,102,7,15,1,15,0,1318
0,102,7,15,1,15,0,1318
0,102,7,15,1,15,0,1318
0,1020,0,15,6,15,0,400
0,1020,0,15,7,15,0,400
0,1020,5,15,1,15,0,400
0,1020,5,15,1,15,0,400
0,1020,7,15,1,15,0,400
0,1021,6,15,1,15,0,399
0,1021,7,15,1,15,0,399
0,1021,7,15,1,15,0,399
0,1021,7,15,1,15,0,399
0,1021,7,15,1,15,0,399
0,1021,7,15,1,15,0,399
